,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
26693,AMZN150117P00115000,AMZN,2015-01-17,put,115.0,A,2.35,,2.65,,4,947,2013-06-03,-0.0349,0.0005,-3.4545,26.1649,0.4302
26694,AMZN150117C00120000,AMZN,2015-01-17,call,120.0,A,147.1,,150.7,,0,90,2013-06-03,0.9659,0.0005,-2.6088,23.6609,0.3879
26695,AMZN150117P00120000,AMZN,2015-01-17,put,120.0,A,2.88,,3.2,,6,245,2013-06-03,-0.0412,0.0005,-3.9554,29.9853,0.4299
26696,AMZN150117C00125000,AMZN,2015-01-17,call,125.0,A,142.5,,146.2,,0,79,2013-06-03,0.9591,0.0005,-3.1389,27.8548,0.39
26697,AMZN150117P00125000,AMZN,2015-01-17,put,125.0,A,3.3,,3.7,,1,115,2013-06-03,-0.047,0.0007,-4.3459,33.324,0.4251
26698,AMZN150117C00130000,AMZN,2015-01-17,call,130.0,A,138.0,,141.0,,0,4,2013-06-03,0.9544,0.0007,-3.417,30.6672,0.3824
26699,AMZN150117P00130000,AMZN,2015-01-17,put,130.0,A,3.5,,4.1,,5,163,2013-06-03,-0.0516,0.0007,-4.5709,35.9343,0.4147
26700,AMZN150117C00135000,AMZN,2015-01-17,call,135.0,A,133.5,,136.55,,0,15,2013-06-03,0.9472,0.0008,-3.8999,34.7659,0.3814
26701,AMZN150117P00135000,AMZN,2015-01-17,put,135.0,A,4.2,,4.65,,1,107,2013-06-03,-0.059,0.0008,-5.05,39.9198,0.4125
26702,AMZN150117C00140000,AMZN,2015-01-17,call,140.0,A,129.1,,132.05,,0,20,2013-06-03,0.9399,0.0009,-4.3555,38.7962,0.379
26703,AMZN150117P00140000,AMZN,2015-01-17,put,140.0,A,4.75,,5.25,,0,113,2013-06-03,-0.066,0.0009,-5.4491,43.6016,0.4076
26704,AMZN150117C00145000,AMZN,2015-01-17,call,145.0,A,124.75,,127.85,,0,22,2013-06-03,0.9311,0.001,-4.9,43.3852,0.3789
26705,AMZN150117P00145000,AMZN,2015-01-17,put,145.0,A,5.35,,5.95,,10,137,2013-06-03,-0.0738,0.001,-5.8736,47.4971,0.4034
26706,AMZN150117C00150000,AMZN,2015-01-17,call,150.0,A,120.4,,123.85,,0,53,2013-06-03,0.9216,0.0011,-5.4721,48.1649,0.3792
26707,AMZN150117P00150000,AMZN,2015-01-17,put,150.0,A,5.95,,6.6,,0,395,2013-06-03,-0.0817,0.0011,-6.2497,51.2608,0.3978
26708,AMZN150117C00155000,AMZN,2015-01-17,call,155.0,A,116.15,,120.05,,0,16,2013-06-03,0.911,0.0011,-6.0936,53.2128,0.3806
26709,AMZN150117P00155000,AMZN,2015-01-17,put,155.0,A,6.7,,7.35,,0,58,2013-06-03,-0.0904,0.0011,-6.6726,55.3254,0.3936
26710,AMZN150117C00160000,AMZN,2015-01-17,call,160.0,A,112.0,,115.05,,0,72,2013-06-03,0.9037,0.0013,-6.3306,56.5216,0.3713
26711,AMZN150117P00160000,AMZN,2015-01-17,put,160.0,A,7.5,,8.0,,4,281,2013-06-03,-0.0992,0.0013,-7.0484,59.2683,0.3882
26712,AMZN150117C00165000,AMZN,2015-01-17,call,165.0,A,109.2,,110.6,,0,9,2013-06-03,0.8903,0.0014,-7.1131,62.3579,0.3769
26713,AMZN150117P00165000,AMZN,2015-01-17,put,165.0,A,8.4,,8.75,,1,81,2013-06-03,-0.1089,0.0014,-7.4511,63.4051,0.3837
26714,AMZN150117C00170000,AMZN,2015-01-17,call,170.0,A,105.55,,106.35,,0,45,2013-06-03,0.8792,0.0015,-7.6207,66.9746,0.3751
26715,AMZN150117P00170000,AMZN,2015-01-17,put,170.0,A,9.35,,9.65,,0,177,2013-06-03,-0.1193,0.0015,-7.8692,67.6675,0.3798
26716,AMZN150117C00175000,AMZN,2015-01-17,call,175.0,A,100.7,,102.4,,0,29,2013-06-03,0.8703,0.0017,-7.8324,70.4826,0.3657
26717,AMZN150117P00175000,AMZN,2015-01-17,put,175.0,A,10.35,,10.7,,0,92,2013-06-03,-0.1305,0.0017,-8.3013,72.0291,0.3765
26718,AMZN150117C00180000,AMZN,2015-01-17,call,180.0,A,96.75,,98.7,,0,50,2013-06-03,0.858,0.0018,-8.3227,75.1326,0.3639
26719,AMZN150117P00180000,AMZN,2015-01-17,put,180.0,A,11.4,,11.75,,0,97,2013-06-03,-0.142,0.0018,-8.7042,76.3159,0.3726
26720,AMZN150117C00185000,AMZN,2015-01-17,call,185.0,A,92.8,,94.9,,0,19,2013-06-03,0.8458,0.0019,-8.7366,79.5151,0.3604
26721,AMZN150117P00185000,AMZN,2015-01-17,put,185.0,A,12.55,,12.9,,0,105,2013-06-03,-0.1542,0.0019,-9.1098,80.632,0.3693
26722,AMZN150117C00190000,AMZN,2015-01-17,call,190.0,A,89.2,,91.0,,0,49,2013-06-03,0.8328,0.002,-9.1678,83.9584,0.3577
26723,AMZN150117P00190000,AMZN,2015-01-17,put,190.0,A,13.7,,14.15,,0,113,2013-06-03,-0.1668,0.002,-9.4973,84.893,0.3658
26724,AMZN150117C00195000,AMZN,2015-01-17,call,195.0,A,86.6,,87.5,,0,4,2013-06-03,0.8169,0.0021,-9.8537,89.0635,0.362
26725,AMZN150117P00195000,AMZN,2015-01-17,put,195.0,A,15.05,,15.45,,0,129,2013-06-03,-0.1801,0.0021,-9.8879,89.1447,0.3628
26726,AMZN150117C00200000,AMZN,2015-01-17,call,200.0,A,83.0,,84.2,,0,132,2013-06-03,0.8026,0.0022,-10.2976,93.3706,0.3605
26727,AMZN150117P00200000,AMZN,2015-01-17,put,200.0,A,16.5,,16.85,,4,686,2013-06-03,-0.194,0.0022,-10.2721,93.3348,0.36
26728,AMZN150117C00205000,AMZN,2015-01-17,call,205.0,A,79.55,,80.3,,0,1,2013-06-03,0.7887,0.0023,-10.5989,97.2852,0.3558
26729,AMZN150117P00205000,AMZN,2015-01-17,put,205.0,A,17.9,,18.35,,0,31,2013-06-03,-0.2083,0.0023,-10.6173,97.3721,0.3569
26730,AMZN150117C00210000,AMZN,2015-01-17,call,210.0,A,76.1,,77.0,,0,32,2013-06-03,0.7739,0.0025,-10.9671,101.2693,0.3534
26731,AMZN150117P00210000,AMZN,2015-01-17,put,210.0,A,19.5,,19.9,,0,177,2013-06-03,-0.2231,0.0025,-10.9603,101.3231,0.3542
26732,AMZN150117C00215000,AMZN,2015-01-17,call,215.0,A,72.75,,73.75,,0,0,2013-06-03,0.7586,0.0026,-11.3085,105.0922,0.3509
26733,AMZN150117P00215000,AMZN,2015-01-17,put,215.0,A,21.15,,21.55,,0,28,2013-06-03,-0.2383,0.0026,-11.2803,105.1256,0.3515
26734,AMZN150117C00220000,AMZN,2015-01-17,call,220.0,A,69.55,,70.45,,6,93,2013-06-03,0.7429,0.0027,-11.6179,108.7365,0.3482
26735,AMZN150117P00220000,AMZN,2015-01-17,put,220.0,A,22.85,,23.3,,0,182,2013-06-03,-0.2539,0.0027,-11.576,108.7631,0.3488
26736,AMZN150117C00225000,AMZN,2015-01-17,call,225.0,A,66.5,,67.2,,0,24,2013-06-03,0.7269,0.0028,-11.9092,112.2065,0.3457
26737,AMZN150117P00225000,AMZN,2015-01-17,put,225.0,A,24.6,,25.15,,0,42,2013-06-03,-0.2699,0.0028,-11.8423,112.2165,0.3459
26738,AMZN150117C00230000,AMZN,2015-01-17,call,230.0,A,63.45,,64.25,,0,71,2013-06-03,0.7104,0.0028,-12.1926,115.488,0.3437
26739,AMZN150117P00230000,AMZN,2015-01-17,put,230.0,A,26.55,,27.1,,1,633,2013-06-03,-0.2864,0.0028,-12.1045,115.4903,0.3438
26740,AMZN150117C00235000,AMZN,2015-01-17,call,235.0,A,60.55,,61.3,,0,12,2013-06-03,0.6936,0.003,-12.4482,118.5462,0.3417
26741,AMZN150117P00235000,AMZN,2015-01-17,put,235.0,A,28.7,,29.1,,0,24,2013-06-03,-0.3031,0.003,-12.3501,118.549,0.3419
26742,AMZN150117C00240000,AMZN,2015-01-17,call,240.0,A,57.75,,58.45,,0,147,2013-06-03,0.6766,0.0031,-12.6789,121.3705,0.3398
26743,AMZN150117P00240000,AMZN,2015-01-17,put,240.0,A,30.85,,31.25,,1,137,2013-06-03,-0.3201,0.0031,-12.5672,121.3715,0.34
26744,AMZN150117C00245000,AMZN,2015-01-17,call,245.0,A,54.9,,55.65,,0,15,2013-06-03,0.6594,0.0032,-12.8542,123.9503,0.3372
26745,AMZN150117P00245000,AMZN,2015-01-17,put,245.0,A,32.85,,33.4,,0,68,2013-06-03,-0.3374,0.0032,-12.7063,123.9511,0.3368
26746,AMZN150117C00250000,AMZN,2015-01-17,call,250.0,A,52.25,,53.05,,0,402,2013-06-03,0.642,0.0032,-13.0714,126.2693,0.3365
26747,AMZN150117P00250000,AMZN,2015-01-17,put,250.0,A,35.3,,35.7,,8,728,2013-06-03,-0.3548,0.0033,-12.8796,126.279,0.3353
26748,AMZN150117C00255000,AMZN,2015-01-17,call,255.0,A,49.6,,50.45,,0,39,2013-06-03,0.6244,0.0033,-13.1642,128.3473,0.3333
26749,AMZN150117P00255000,AMZN,2015-01-17,put,255.0,A,37.65,,38.15,,0,246,2013-06-03,-0.3724,0.0033,-13.0043,128.3473,0.3333
26750,AMZN150117C00260000,AMZN,2015-01-17,call,260.0,A,47.2,,47.95,,0,377,2013-06-03,0.6066,0.0034,-13.2648,130.1521,0.3311
26751,AMZN150117P00260000,AMZN,2015-01-17,put,260.0,A,40.05,,40.65,,0,325,2013-06-03,-0.3901,0.0034,-13.095,130.1505,0.3312
26752,AMZN150117C00265000,AMZN,2015-01-17,call,265.0,A,44.9,,45.7,,1,30,2013-06-03,0.5889,0.0035,-13.3738,131.6688,0.3299
26753,AMZN150117P00265000,AMZN,2015-01-17,put,265.0,A,42.6,,43.2,,6,36,2013-06-03,-0.408,0.0035,-13.1557,131.6827,0.3291
26754,AMZN150117C00270000,AMZN,2015-01-17,call,270.0,A,42.55,,43.3,,0,169,2013-06-03,0.5709,0.0035,-13.4108,132.9299,0.3276
26755,AMZN150117P00270000,AMZN,2015-01-17,put,270.0,A,45.45,,45.85,,4,106,2013-06-03,-0.4257,0.0035,-13.2215,132.9247,0.3279
26756,AMZN150117C00275000,AMZN,2015-01-17,call,275.0,A,40.4,,41.0,,10,72,2013-06-03,0.5533,0.0036,-13.4535,133.9002,0.3262
26757,AMZN150117P00275000,AMZN,2015-01-17,put,275.0,A,48.05,,48.6,,0,7,2013-06-03,-0.4437,0.0036,-13.2114,133.9113,0.3255
26758,AMZN150117C00280000,AMZN,2015-01-17,call,280.0,A,38.35,,38.9,,0,341,2013-06-03,0.5358,0.0036,-13.4918,134.5902,0.3254
26759,AMZN150117P00280000,AMZN,2015-01-17,put,280.0,A,51.05,,51.5,,1,43,2013-06-03,-0.4612,0.0036,-13.2316,134.6001,0.3246
26760,AMZN150117C00285000,AMZN,2015-01-17,call,285.0,A,36.25,,36.9,,0,31,2013-06-03,0.5185,0.0036,-13.4951,135.018,0.3244
26761,AMZN150117P00285000,AMZN,2015-01-17,put,285.0,A,53.95,,54.4,,7,2,2013-06-03,-0.479,0.0036,-13.1843,135.0307,0.3227
26762,AMZN150117C00290000,AMZN,2015-01-17,call,290.0,A,34.35,,34.95,,2,223,2013-06-03,0.5007,0.0036,-13.4267,135.1881,0.3222
26763,AMZN150117P00290000,AMZN,2015-01-17,put,290.0,A,57.0,,57.45,,12,10,2013-06-03,-0.4965,0.0036,-13.1341,135.1889,0.3214
26764,AMZN150117C00295000,AMZN,2015-01-17,call,295.0,A,32.45,,33.2,,0,18,2013-06-03,0.4835,0.0036,-13.3734,135.0961,0.3212
26765,AMZN150117P00295000,AMZN,2015-01-17,put,295.0,A,60.05,,60.55,,1,8,2013-06-03,-0.5141,0.0037,-13.0413,135.0853,0.3197
26766,AMZN150117C00300000,AMZN,2015-01-17,call,300.0,A,30.75,,31.3,,8,782,2013-06-03,0.4663,0.0036,-13.2785,134.7508,0.3197
26767,AMZN150117P00300000,AMZN,2015-01-17,put,300.0,A,63.3,,63.75,,10,22,2013-06-03,-0.5312,0.0037,-12.9444,134.7306,0.3185
26768,AMZN150117C00310000,AMZN,2015-01-17,call,310.0,A,27.45,,27.9,,0,169,2013-06-03,0.4325,0.0036,-13.0222,133.3314,0.3168
26769,AMZN150117P00310000,AMZN,2015-01-17,put,310.0,A,69.85,,70.4,,1,0,2013-06-03,-0.5652,0.0037,-12.6586,133.2831,0.3156
26770,AMZN150117C00320000,AMZN,2015-01-17,call,320.0,A,24.45,,24.95,,1,180,2013-06-03,0.4003,0.0036,-12.7214,131.0575,0.3148
26771,AMZN150117P00320000,AMZN,2015-01-17,put,320.0,A,76.85,,77.3,,14,47,2013-06-03,-0.5976,0.0036,-12.3141,130.9554,0.3133
26772,AMZN150117C00330000,AMZN,2015-01-17,call,330.0,A,21.8,,22.2,,0,115,2013-06-03,0.3693,0.0035,-12.3476,128.0021,0.3128
26773,AMZN150117P00330000,AMZN,2015-01-17,put,330.0,A,84.05,,84.6,,16,9,2013-06-03,-0.6289,0.0036,-11.9051,127.8431,0.3111
26774,AMZN150117C00340000,AMZN,2015-01-17,call,340.0,A,19.35,,19.7,,2,130,2013-06-03,0.3395,0.0035,-11.9061,124.2458,0.3106
26775,AMZN150117P00340000,AMZN,2015-01-17,put,340.0,A,91.4,,92.1,,13,21,2013-06-03,-0.6594,0.0035,-11.4025,123.9509,0.3085
26776,AMZN150117C00350000,AMZN,2015-01-17,call,350.0,A,17.1,,17.45,,0,371,2013-06-03,0.3111,0.0034,-11.4175,119.9067,0.3086
26777,AMZN150117P00350000,AMZN,2015-01-17,put,350.0,A,99.1,,99.95,,0,94,2013-06-03,-0.6876,0.0034,-10.8981,119.5846,0.3068
26778,AMZN150117C00360000,AMZN,2015-01-17,call,360.0,A,15.15,,15.5,,0,80,2013-06-03,0.2849,0.0032,-10.9251,115.2133,0.3074
26779,AMZN150117P00360000,AMZN,2015-01-17,put,360.0,A,107.15,,107.95,,0,43,2013-06-03,-0.7139,0.0033,-10.3697,114.804,0.3054
26780,AMZN150117C00370000,AMZN,2015-01-17,call,370.0,A,13.35,,13.7,,6,619,2013-06-03,0.2596,0.0031,-10.3694,110.0237,0.3055
26781,AMZN150117P00370000,AMZN,2015-01-17,put,370.0,A,115.3,,116.3,,0,51,2013-06-03,-0.7383,0.0031,-9.8339,109.7604,0.3044
26782,AMZN150117C00380000,AMZN,2015-01-17,call,380.0,A,11.8,,12.15,,0,70,2013-06-03,0.2366,0.003,-9.831,104.7187,0.3043
26783,AMZN150117P00380000,AMZN,2015-01-17,put,380.0,A,123.8,,124.7,,0,59,2013-06-03,-0.7609,0.003,-9.29,104.5284,0.3036
26784,AMZN150117C00390000,AMZN,2015-01-17,call,390.0,A,10.4,,10.7,,0,462,2013-06-03,0.2146,0.0028,-9.2507,99.0861,0.3026
26785,AMZN150117P00390000,AMZN,2015-01-17,put,390.0,A,132.3,,133.2,,0,148,2013-06-03,-0.7832,0.0028,-8.6699,98.8126,0.3017
26786,AMZN150117C00400000,AMZN,2015-01-17,call,400.0,A,9.1,,9.5,,1,164,2013-06-03,0.1945,0.0027,-8.6878,93.4552,0.3013
26787,AMZN150117P00400000,AMZN,2015-01-17,put,400.0,A,140.85,,142.1,,0,170,2013-06-03,-0.8031,0.0027,-8.091,93.2227,0.3006
26788,AMZN150117C00410000,AMZN,2015-01-17,call,410.0,A,8.0,,8.4,,5,122,2013-06-03,0.1759,0.0025,-8.1317,87.8202,0.3001
26789,AMZN150117P00410000,AMZN,2015-01-17,put,410.0,A,149.65,,150.95,,0,106,2013-06-03,-0.822,0.0025,-7.4893,87.4627,0.299
26790,AMZN150117C00420000,AMZN,2015-01-17,call,420.0,A,7.0,,7.35,,3,484,2013-06-03,0.1582,0.0023,-7.5518,82.0202,0.2984
26791,AMZN150117P00420000,AMZN,2015-01-17,put,420.0,A,158.95,,160.0,,0,114,2013-06-03,-0.8363,0.0023,-7.0625,82.7741,0.3004
35075,ASML130622C00055000,ASML,2013-06-22,call,55.0,A,26.4,,27.2,,0,0,2013-06-03,0.9995,0.0001,0.1004,0.0208,0.5246
35076,ASML130622P00055000,ASML,2013-06-22,put,55.0,A,0.0,,0.05,,0,0,2013-06-03,0.0,0.0,-0.0025,0.0005,0.4113
35077,ASML130622C00060000,ASML,2013-06-22,call,60.0,A,21.5,,22.3,,0,0,2013-06-03,0.9961,0.0011,-0.8458,0.1993,0.5246
35078,ASML130622P00060000,ASML,2013-06-22,put,60.0,A,0.0,,0.05,,0,144,2013-06-03,-0.0003,0.0002,-0.0943,0.023,0.4113
35079,ASML130622C00062500,ASML,2013-06-22,call,62.5,A,19.0,,19.8,,0,35,2013-06-03,0.9901,0.0027,-2.3007,0.4764,0.5246
35080,ASML130622P00062500,ASML,2013-06-22,put,62.5,A,0.0,,0.1,,0,134,2013-06-03,-0.0016,0.0007,-0.3841,0.0938,0.4113
35081,ASML130622C00065000,ASML,2013-06-22,call,65.0,A,16.5,,17.2,,0,38,2013-06-03,0.9772,0.0056,-4.9519,0.9825,0.5246
35082,ASML130622P00065000,ASML,2013-06-22,put,65.0,A,0.0,,0.1,,0,30,2013-06-03,-0.0058,0.0022,-1.2319,0.3007,0.4113
35083,ASML130622C00067500,ASML,2013-06-22,call,67.5,A,14.0,,14.8,,0,0,2013-06-03,0.9535,0.0101,-9.0999,1.7749,0.5246
35084,ASML130622P00067500,ASML,2013-06-22,put,67.5,A,0.0,,0.15,,0,59,2013-06-03,-0.0172,0.0056,-3.1866,0.7778,0.4113
35085,ASML130622C00070000,ASML,2013-06-22,call,70.0,A,11.6,,12.2,,0,10,2013-06-03,0.9369,0.0145,-10.3429,2.2632,0.4662
35086,ASML130622P00070000,ASML,2013-06-22,put,70.0,A,0.0,,0.2,,0,40,2013-06-03,-0.0426,0.012,-6.7953,1.6584,0.4113
35087,ASML130622C00072500,ASML,2013-06-22,call,72.5,A,9.3,,9.6,,0,15,2013-06-03,0.9263,0.0201,-9.461,2.552,0.3784
35088,ASML130622P00072500,ASML,2013-06-22,put,72.5,A,0.2,,0.3,,0,32,2013-06-03,-0.0759,0.0204,-9.9872,2.6156,0.3832
35089,ASML130622C00075000,ASML,2013-06-22,call,75.0,A,7.0,,7.3,,0,15,2013-06-03,0.8672,0.033,-13.736,3.9259,0.355
35090,ASML130622P00075000,ASML,2013-06-22,put,75.0,A,0.35,,0.45,,0,211,2013-06-03,-0.1242,0.0327,-12.7891,3.753,0.3419
35091,ASML130622C00077500,ASML,2013-06-22,call,77.5,A,4.9,,5.2,,6,42,2013-06-03,0.7694,0.0494,-18.4938,5.5647,0.336
35092,ASML130622P00077500,ASML,2013-06-22,put,77.5,A,0.75,,0.85,,2,730,2013-06-03,-0.2241,0.0502,-17.7975,5.4789,0.3258
35093,ASML130622C00080000,ASML,2013-06-22,call,80.0,A,3.1,,3.3,,4,160,2013-06-03,0.6309,0.0661,-21.3388,6.9054,0.3118
35094,ASML130622P00080000,ASML,2013-06-22,put,80.0,A,1.4,,1.55,,0,80,2013-06-03,-0.3674,0.067,-21.1348,6.8962,0.3071
35095,ASML130622C00082500,ASML,2013-06-22,call,82.5,A,1.7,,1.85,,0,652,2013-06-03,0.4535,0.0737,-21.1338,7.2538,0.2936
35096,ASML130622P00082500,ASML,2013-06-22,put,82.5,A,2.45,,2.65,,6,76,2013-06-03,-0.5473,0.0748,-20.9433,7.2514,0.2892
35097,ASML130622C00085000,ASML,2013-06-22,call,85.0,A,0.8,,0.9,,12,471,2013-06-03,0.2759,0.0646,-17.1736,6.1189,0.2826
35098,ASML130622P00085000,ASML,2013-06-22,put,85.0,A,4.0,,4.3,,0,8,2013-06-03,-0.7253,0.0648,-17.148,6.1035,0.2808
35099,ASML130622C00087500,ASML,2013-06-22,call,87.5,A,0.3,,0.4,,12,9,2013-06-03,0.1398,0.0441,-11.1429,4.0704,0.2755
35100,ASML130622P00087500,ASML,2013-06-22,put,87.5,A,5.9,,6.2,,0,1,2013-06-03,-0.893,0.0417,-8.192,3.3695,0.2411
35101,ASML130622C00090000,ASML,2013-06-22,call,90.0,A,0.05,,0.2,,1,0,2013-06-03,0.0551,0.0229,-5.3858,2.04,0.2656
35102,ASML130622P00090000,ASML,2013-06-22,put,90.0,A,8.2,,8.5,,0,150,2013-06-03,-0.961,0.019,-3.7988,1.5379,0.2411
35103,ASML130622C00092500,ASML,2013-06-22,call,92.5,A,0.0,,0.1,,0,0,2013-06-03,0.026,0.0117,-3.0841,1.105,0.2807
35104,ASML130622P00092500,ASML,2013-06-22,put,92.5,A,10.1,,11.1,,0,0,2013-06-03,-0.9882,0.0068,-1.4309,0.5526,0.2411
35105,ASML130622C00095000,ASML,2013-06-22,call,95.0,A,0.0,,0.05,,0,0,2013-06-03,0.0129,0.0061,-1.8089,0.6108,0.2978
35106,ASML130622P00095000,ASML,2013-06-22,put,95.0,A,12.2,,13.6,,0,0,2013-06-03,-0.9969,0.002,-0.4817,0.1593,0.2411
35107,ASML130720C00050000,ASML,2013-07-20,call,50.0,A,31.5,,32.8,,0,0,2013-06-03,0.9981,0.0002,0.1409,0.1096,0.4635
35108,ASML130720P00050000,ASML,2013-07-20,put,50.0,A,0.0,,0.05,,0,0,2013-06-03,-0.0006,0.0002,-0.1116,0.0646,0.438
35109,ASML130720C00055000,ASML,2013-07-20,call,55.0,A,26.5,,27.8,,0,0,2013-06-03,0.9926,0.0014,-0.6609,0.5406,0.4635
35110,ASML130720P00055000,ASML,2013-07-20,put,55.0,A,0.0,,0.1,,0,1891,2013-06-03,-0.0045,0.001,-0.663,0.3836,0.438
35111,ASML130720C00057500,ASML,2013-07-20,call,57.5,A,23.9,,25.3,,0,0,2013-06-03,0.9856,0.0026,-1.5362,1.0154,0.4635
35112,ASML130720P00057500,ASML,2013-07-20,put,57.5,A,0.0,,0.15,,0,82,2013-06-03,-0.01,0.0021,-1.3396,0.7751,0.438
35113,ASML130720C00060000,ASML,2013-07-20,call,60.0,A,21.5,,22.9,,0,39,2013-06-03,0.9737,0.0044,-2.8595,1.7349,0.4635
35114,ASML130720P00060000,ASML,2013-07-20,put,60.0,A,0.0,,0.2,,0,205,2013-06-03,-0.02,0.0038,-2.4347,1.4084,0.438
35115,ASML130720C00062500,ASML,2013-07-20,call,62.5,A,19.1,,20.5,,0,20,2013-06-03,0.9549,0.0069,-4.6776,2.7246,0.4635
35116,ASML130720P00062500,ASML,2013-07-20,put,62.5,A,0.15,,0.25,,0,54,2013-06-03,-0.0365,0.0063,-4.0271,2.3291,0.438
35117,ASML130720C00065000,ASML,2013-07-20,call,65.0,A,16.7,,18.0,,0,277,2013-06-03,0.9278,0.0101,-6.9621,3.9687,0.4635
35118,ASML130720P00065000,ASML,2013-07-20,put,65.0,A,0.25,,0.4,,0,281,2013-06-03,-0.057,0.0092,-5.6036,3.3313,0.426
35119,ASML130720C00067500,ASML,2013-07-20,call,67.5,A,14.5,,14.8,,0,98,2013-06-03,0.9163,0.0129,-6.8652,4.4477,0.4074
35120,ASML130720P00067500,ASML,2013-07-20,put,67.5,A,0.45,,0.55,,0,468,2013-06-03,-0.0853,0.013,-7.393,4.5388,0.4124
35121,ASML130720C00070000,ASML,2013-07-20,call,70.0,A,12.3,,12.6,,0,196,2013-06-03,0.8734,0.0176,-9.291,6.0179,0.4028
35122,ASML130720P00070000,ASML,2013-07-20,put,70.0,A,0.65,,0.8,,0,117,2013-06-03,-0.1207,0.0176,-9.0779,5.8458,0.393
35123,ASML130720C00072500,ASML,2013-07-20,call,72.5,A,10.1,,10.4,,0,368,2013-06-03,0.8277,0.023,-10.8412,7.4067,0.3798
35124,ASML130720P00072500,ASML,2013-07-20,put,72.5,A,1.0,,1.15,,0,59,2013-06-03,-0.1709,0.023,-11.0589,7.3886,0.3786
35125,ASML130720C00075000,ASML,2013-07-20,call,75.0,A,8.1,,8.4,,0,76,2013-06-03,0.7625,0.0288,-12.7727,8.9786,0.3673
35126,ASML130720P00075000,ASML,2013-07-20,put,75.0,A,1.45,,1.65,,0,208,2013-06-03,-0.2347,0.029,-12.8393,8.9359,0.3632
35127,ASML130720C00077500,ASML,2013-07-20,call,77.5,A,6.3,,6.6,,0,197,2013-06-03,0.6824,0.0343,-14.363,10.3622,0.3565
35128,ASML130720P00077500,ASML,2013-07-20,put,77.5,A,2.1,,2.3,,0,36,2013-06-03,-0.314,0.035,-14.2426,10.3218,0.3484
35129,ASML130720C00080000,ASML,2013-07-20,call,80.0,A,4.7,,5.0,,9,109,2013-06-03,0.5901,0.0387,-15.2004,11.303,0.3451
35130,ASML130720P00080000,ASML,2013-07-20,put,80.0,A,3.0,,3.2,,0,1645,2013-06-03,-0.4081,0.0395,-15.1221,11.2969,0.3377
35131,ASML130720C00082500,ASML,2013-07-20,call,82.5,A,3.3,,3.6,,0,247,2013-06-03,0.4888,0.0414,-14.9618,11.5997,0.3304
35132,ASML130720P00082500,ASML,2013-07-20,put,82.5,A,4.1,,4.3,,22,137,2013-06-03,-0.5117,0.0423,-14.8937,11.5986,0.3234
35133,ASML130720C00085000,ASML,2013-07-20,call,85.0,A,2.25,,2.5,,0,10,2013-06-03,0.3851,0.0408,-13.9968,11.1218,0.3219
35134,ASML130720P00085000,ASML,2013-07-20,put,85.0,A,5.5,,5.8,,601,3800,2013-06-03,-0.6166,0.0413,-14.003,11.1013,0.317
35135,ASML130720C00087500,ASML,2013-07-20,call,87.5,A,1.45,,1.6,,0,37,2013-06-03,0.2854,0.0374,-12.0584,9.8875,0.3116
35136,ASML130720P00087500,ASML,2013-07-20,put,87.5,A,7.1,,7.4,,0,28,2013-06-03,-0.7221,0.0383,-11.6998,9.746,0.3005
35137,ASML130720C00090000,ASML,2013-07-20,call,90.0,A,0.9,,1.05,,1,5,2013-06-03,0.2034,0.0315,-9.9519,8.2321,0.3086
35138,ASML130720P00090000,ASML,2013-07-20,put,90.0,A,9.1,,9.3,,0,2,2013-06-03,-0.8072,0.0317,-9.4361,7.9493,0.2955
35139,ASML130720C00092500,ASML,2013-07-20,call,92.5,A,0.5,,0.6,,0,0,2013-06-03,0.1319,0.0246,-7.28,6.2175,0.2987
35140,ASML130720P00092500,ASML,2013-07-20,put,92.5,A,11.2,,11.5,,0,0,2013-06-03,-0.8729,0.0244,-7.1423,6.0351,0.2924
35141,ASML130720C00095000,ASML,2013-07-20,call,95.0,A,0.25,,0.35,,0,0,2013-06-03,0.0805,0.0176,-4.9771,4.3459,0.292
35142,ASML130720P00095000,ASML,2013-07-20,put,95.0,A,13.4,,13.7,,0,0,2013-06-03,-0.9396,0.0154,-3.7969,3.4501,0.2645
35143,ASML130720C00100000,ASML,2013-07-20,call,100.0,A,0.05,,0.15,,0,0,2013-06-03,0.0291,0.0078,-2.2176,1.9334,0.2922
35144,ASML130720P00100000,ASML,2013-07-20,put,100.0,A,17.3,,18.7,,0,0,2013-06-03,-0.9815,0.0057,-1.5277,1.2745,0.2645
35145,ASML130720C00105000,ASML,2013-07-20,call,105.0,A,0.0,,0.1,,0,0,2013-06-03,0.0248,0.0057,-2.3252,1.6977,0.3487
35146,ASML130720P00105000,ASML,2013-07-20,put,105.0,A,22.3,,23.6,,0,0,2013-06-03,-0.9949,0.0017,-0.5809,0.3754,0.2645
35147,ASML131019C00035000,ASML,2013-10-19,call,35.0,A,46.3,,47.8,,0,0,2013-06-03,0.9989,0.0001,0.05,0.0526,0.4165
35148,ASML131019P00035000,ASML,2013-10-19,put,35.0,A,0.0,,0.1,,0,0,2013-06-03,-0.0005,0.0001,-0.0479,0.0829,0.4349
